timestamp,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,temperature_2m,surface_pressure,latitude,longitude,plant_id,air_density,wind_speed_hub_ms,actual_generation_mw,wind_dir_sin,wind_dir_cos,hour_sin,hour_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,wind_speed_rolling_3h,wind_speed_rolling_6h
2023-01-24 04:00:00,10.9,20.9,17,21,16.2,9.2,987.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.218,5.81,9.07,0.3584,0.9336,0.866,0.5,0.5,0.866,0.4012,0.916,22.87,25.55
2023-01-24 05:00:00,10.9,19.6,9,17,14.4,8.6,986.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.22,5.44,7.24,0.2924,0.9563,0.9659,0.2588,0.5,0.866,0.4012,0.916,21.2,23.52
2023-01-24 06:00:00,11.5,20.1,356,9,15.1,8.0,987.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.223,5.58,7.94,0.1564,0.9877,1.0,0.0,0.5,0.866,0.4012,0.916,20.2,22.35
2023-01-24 07:00:00,11.3,19.6,351,6,14.8,7.6,988.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.226,5.44,7.27,0.1045,0.9945,0.9659,-0.2588,0.5,0.866,0.4012,0.916,19.77,21.32
2023-01-24 08:00:00,11.9,21.4,355,8,16.9,8.5,988.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.223,5.94,9.88,0.1392,0.9903,0.866,-0.5,0.5,0.866,0.4012,0.916,20.37,20.78
2023-01-24 09:00:00,10.9,21.0,354,7,17.6,10.5,989.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.215,5.83,9.2,0.1219,0.9925,0.7071,-0.7071,0.5,0.866,0.4012,0.916,20.67,20.43
2023-01-24 10:00:00,12.3,15.6,3,7,22.0,12.6,990.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.207,4.33,2.9,0.1219,0.9925,0.5,-0.866,0.5,0.866,0.4012,0.916,19.33,19.55
2023-01-24 11:00:00,12.1,14.1,12,13,23.0,14.7,990.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.198,3.92,1.75,0.225,0.9744,0.2588,-0.9659,0.5,0.866,0.4012,0.916,16.9,18.63
2023-01-24 12:00:00,12.1,13.7,12,14,23.8,16.4,989.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.19,3.81,1.48,0.2419,0.9703,0.0,-1.0,0.5,0.866,0.4012,0.916,14.47,17.57
2023-01-24 13:00:00,13.8,15.2,6,7,25.2,17.6,987.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.184,4.22,2.52,0.1219,0.9925,-0.2588,-0.9659,0.5,0.866,0.4012,0.916,14.33,16.83
2023-01-24 14:00:00,14.8,16.2,1,1,26.6,18.3,987.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.18,4.5,3.34,0.0175,0.9998,-0.5,-0.866,0.5,0.866,0.4012,0.916,15.03,15.97
2023-01-24 15:00:00,14.4,15.9,356,356,26.6,18.5,986.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.178,4.42,3.08,-0.0698,0.9976,-0.7071,-0.7071,0.5,0.866,0.4012,0.916,15.77,15.12
2023-01-24 16:00:00,13.8,15.6,353,352,25.6,18.2,986.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.179,4.33,2.83,-0.1392,0.9903,-0.866,-0.5,0.5,0.866,0.4012,0.916,15.9,15.12
2023-01-24 17:00:00,10.2,12.3,342,339,23.0,17.4,986.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.182,3.42,0.67,-0.3584,0.9336,-0.9659,-0.2588,0.5,0.866,0.4012,0.916,14.6,14.82
2023-01-24 18:00:00,7.0,11.1,339,335,14.8,14.8,986.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.194,3.08,0.12,-0.4226,0.9063,-1.0,-0.0,0.5,0.866,0.4012,0.916,13.0,14.38
2023-01-24 19:00:00,6.9,11.9,332,335,7.9,13.7,987.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.199,3.31,0.48,-0.4226,0.9063,-0.9659,0.2588,0.5,0.866,0.4012,0.916,11.77,13.83
2023-01-24 20:00:00,5.4,10.5,323,333,7.9,13.9,987.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.199,2.92,0.0,-0.454,0.891,-0.866,0.5,0.5,0.866,0.4012,0.916,11.17,12.88
2023-01-24 21:00:00,7.3,11.5,303,321,7.6,12.3,987.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.205,3.19,0.3,-0.6293,0.7771,-0.7071,0.7071,0.5,0.866,0.4012,0.916,11.3,12.15
2023-01-24 22:00:00,9.4,16.4,310,327,11.5,10.9,987.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.212,4.56,3.61,-0.5446,0.8387,-0.5,0.866,0.5,0.866,0.4012,0.916,12.8,12.28
2023-01-24 23:00:00,7.0,15.6,305,326,11.2,10.1,987.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.215,4.33,2.92,-0.5592,0.829,-0.2588,0.9659,0.5,0.866,0.4012,0.916,14.5,12.83
2023-01-25 00:00:00,6.9,14.6,276,308,8.3,10.0,987.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.215,4.06,2.13,-0.788,0.6157,0.0,1.0,0.5,0.866,0.4169,0.9089,15.53,13.42
2023-01-25 01:00:00,13.0,20.6,284,303,14.8,9.4,987.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.217,5.72,8.62,-0.8387,0.5446,0.2588,0.9659,0.5,0.866,0.4169,0.9089,16.93,14.87
2023-01-25 02:00:00,12.3,23.6,308,322,17.6,8.3,987.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.222,6.56,13.74,-0.6157,0.788,0.5,0.866,0.5,0.866,0.4169,0.9089,19.6,17.05
2023-01-25 03:00:00,10.9,21.0,304,322,15.5,7.3,986.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.226,5.83,9.28,-0.6157,0.788,0.7071,0.7071,0.5,0.866,0.4169,0.9089,21.73,18.63
2023-01-25 04:00:00,11.8,20.9,293,314,14.4,7.0,987.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.227,5.81,9.14,-0.7193,0.6947,0.866,0.5,0.5,0.866,0.4169,0.9089,21.83,19.38
2023-01-25 05:00:00,10.7,18.5,284,307,14.8,6.4,987.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.231,5.14,5.91,-0.7986,0.6018,0.9659,0.2588,0.5,0.866,0.4169,0.9089,20.13,19.87
2023-01-25 06:00:00,10.4,16.3,268,301,13.0,5.5,988.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.235,4.53,3.59,-0.8572,0.515,1.0,0.0,0.5,0.866,0.4169,0.9089,18.57,20.15
2023-01-25 07:00:00,10.0,14.3,255,295,12.2,5.2,988.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.237,3.97,1.95,-0.9063,0.4226,0.9659,-0.2588,0.5,0.866,0.4169,0.9089,16.37,19.1
2023-01-25 08:00:00,10.1,13.7,253,288,12.2,7.4,988.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.228,3.81,1.52,-0.9511,0.309,0.866,-0.5,0.5,0.866,0.4169,0.9089,14.77,17.45
2023-01-25 09:00:00,8.3,13.7,268,284,13.0,10.8,989.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.214,3.81,1.51,-0.9703,0.2419,0.7071,-0.7071,0.5,0.866,0.4169,0.9089,13.9,16.23
2023-01-25 10:00:00,8.3,13.2,275,281,15.8,13.6,990.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.204,3.67,1.18,-0.9816,0.1908,0.5,-0.866,0.5,0.866,0.4169,0.9089,13.53,14.95
2023-01-25 11:00:00,9.6,11.1,283,283,19.1,15.8,990.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.195,3.08,0.12,-0.9744,0.225,0.2588,-0.9659,0.5,0.866,0.4169,0.9089,12.67,13.72
2023-01-25 12:00:00,9.5,10.5,295,297,19.8,17.1,990.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.188,2.92,0.0,-0.891,0.454,0.0,-1.0,0.5,0.866,0.4169,0.9089,11.6,12.75
2023-01-25 13:00:00,9.8,11.1,298,299,20.5,17.8,989.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.185,3.08,0.12,-0.8746,0.4848,-0.2588,-0.9659,0.5,0.866,0.4169,0.9089,10.9,12.22
2023-01-25 14:00:00,11.0,12.3,311,310,21.6,18.3,988.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.182,3.42,0.67,-0.766,0.6428,-0.5,-0.866,0.5,0.866,0.4169,0.9089,11.3,11.98
2023-01-25 15:00:00,12.5,14.3,321,321,23.0,18.6,988.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.18,3.97,1.86,-0.6293,0.7771,-0.7071,-0.7071,0.5,0.866,0.4169,0.9089,12.57,12.08
2023-01-25 16:00:00,13.3,15.4,327,327,23.0,18.4,988.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.181,4.28,2.67,-0.5446,0.8387,-0.866,-0.5,0.5,0.866,0.4169,0.9089,14.0,12.45
2023-01-25 17:00:00,9.7,12.1,329,330,22.3,17.6,988.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.185,3.36,0.57,-0.5,0.866,-0.9659,-0.2588,0.5,0.866,0.4169,0.9089,13.93,12.62
2023-01-25 18:00:00,6.9,12.2,317,326,13.7,14.4,988.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.198,3.39,0.63,-0.5592,0.829,-1.0,-0.0,0.5,0.866,0.4169,0.9089,13.23,12.9
2023-01-25 19:00:00,10.8,17.8,307,313,12.6,13.5,989.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.203,4.94,4.98,-0.7314,0.682,-0.9659,0.2588,0.5,0.866,0.4169,0.9089,14.03,14.02
2023-01-25 20:00:00,12.5,21.9,311,314,15.8,12.7,990.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.207,6.08,10.55,-0.7193,0.6947,-0.866,0.5,0.5,0.866,0.4169,0.9089,17.3,15.62
2023-01-25 21:00:00,12.6,21.7,323,324,15.5,11.6,990.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.212,6.03,10.27,-0.5878,0.809,-0.7071,0.7071,0.5,0.866,0.4169,0.9089,20.47,16.85
2023-01-25 22:00:00,11.6,19.9,338,347,15.8,10.4,990.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.217,5.53,7.62,-0.225,0.9744,-0.5,0.866,0.5,0.866,0.4169,0.9089,21.17,17.6
2023-01-25 23:00:00,10.7,18.7,346,359,14.8,9.2,990.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.222,5.19,6.11,-0.0175,0.9998,-0.2588,0.9659,0.5,0.866,0.4169,0.9089,20.1,18.7
2023-01-26 00:00:00,10.7,18.7,348,359,13.0,8.6,990.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.224,5.19,6.12,-0.0175,0.9998,0.0,1.0,0.5,0.866,0.4325,0.9016,19.1,19.78
2023-01-26 01:00:00,10.2,18.8,350,356,12.6,8.1,990.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.226,5.22,6.25,-0.0698,0.9976,0.2588,0.9659,0.5,0.866,0.4325,0.9016,18.73,19.95
2023-01-26 02:00:00,11.2,19.8,360,360,13.3,7.7,990.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.228,5.5,7.56,-0.0,1.0,0.5,0.866,0.5,0.866,0.4325,0.9016,19.1,19.6
2023-01-26 03:00:00,11.2,20.6,2,6,14.0,6.9,989.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.231,5.72,8.72,0.1045,0.9945,0.7071,0.7071,0.5,0.866,0.4325,0.9016,19.73,19.42
2023-01-26 04:00:00,10.1,19.2,2,8,13.3,6.1,989.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.235,5.33,6.8,0.1392,0.9903,0.866,0.5,0.5,0.866,0.4325,0.9016,19.87,19.3
2023-01-26 05:00:00,11.2,20.2,21,19,12.6,5.9,990.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.236,5.61,8.17,0.3256,0.9455,0.9659,0.2588,0.5,0.866,0.4325,0.9016,20.0,19.55
2023-01-26 06:00:00,9.8,18.7,36,34,13.7,4.8,990.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.241,5.19,6.2,0.5592,0.829,1.0,0.0,0.5,0.866,0.4325,0.9016,19.37,19.55
2023-01-26 07:00:00,9.9,19.2,46,50,11.9,4.5,991.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.243,5.33,6.85,0.766,0.6428,0.9659,-0.2588,0.5,0.866,0.4325,0.9016,19.37,19.62
2023-01-26 08:00:00,10.1,20.6,55,57,13.3,6.2,991.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.237,5.72,8.76,0.8387,0.5446,0.866,-0.5,0.5,0.866,0.4325,0.9016,19.5,19.75
2023-01-26 09:00:00,9.9,21.1,57,60,15.8,9.2,993.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.225,5.86,9.43,0.866,0.5,0.7071,-0.7071,0.5,0.866,0.4325,0.9016,20.3,19.83
2023-01-26 10:00:00,11.3,21.0,59,68,20.2,12.2,994.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.214,5.83,9.19,0.9272,0.3746,0.5,-0.866,0.5,0.866,0.4325,0.9016,20.9,20.13
2023-01-26 11:00:00,14.2,18.3,66,68,24.8,14.9,994.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.202,5.08,5.54,0.9272,0.3746,0.2588,-0.9659,0.5,0.866,0.4325,0.9016,20.13,19.82
2023-01-26 12:00:00,18.8,22.4,61,62,31.3,16.9,993.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.193,6.22,11.27,0.8829,0.4695,0.0,-1.0,0.5,0.866,0.4325,0.9016,20.57,20.43
2023-01-26 13:00:00,18.1,20.7,47,49,32.4,17.9,992.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.188,5.75,8.55,0.7547,0.6561,-0.2588,-0.9659,0.5,0.866,0.4325,0.9016,20.47,20.68
2023-01-26 14:00:00,17.9,20.7,40,41,31.0,18.7,991.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.184,5.75,8.53,0.6561,0.7547,-0.5,-0.866,0.5,0.866,0.4325,0.9016,21.27,20.7
2023-01-26 15:00:00,19.1,21.7,41,42,31.3,18.9,991.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.182,6.03,10.02,0.6691,0.7431,-0.7071,-0.7071,0.5,0.866,0.4325,0.9016,21.03,20.8
2023-01-26 16:00:00,19.7,22.7,35,36,31.3,18.7,991.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.183,6.31,11.69,0.5878,0.809,-0.866,-0.5,0.5,0.866,0.4325,0.9016,21.7,21.08
2023-01-26 17:00:00,18.2,22.4,25,26,30.6,17.7,991.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.187,6.22,11.21,0.4384,0.8988,-0.9659,-0.2588,0.5,0.866,0.4325,0.9016,22.27,21.77
2023-01-26 18:00:00,15.9,25.4,13,16,25.9,15.6,991.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.196,7.06,17.13,0.2756,0.9613,-1.0,-0.0,0.5,0.866,0.4325,0.9016,23.5,22.27
2023-01-26 19:00:00,16.7,29.4,7,11,23.0,14.3,991.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.202,8.17,27.47,0.1908,0.9816,-0.9659,0.2588,0.5,0.866,0.4325,0.9016,25.73,23.72
2023-01-26 20:00:00,17.0,30.7,13,18,24.1,13.4,992.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.206,8.53,31.59,0.309,0.9511,-0.866,0.5,0.5,0.866,0.4325,0.9016,28.5,25.38
2023-01-26 21:00:00,16.1,29.9,27,27,23.8,12.8,992.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.209,8.31,29.13,0.454,0.891,-0.7071,0.7071,0.5,0.866,0.4325,0.9016,30.0,26.75
2023-01-26 22:00:00,15.1,28.1,38,36,22.0,11.9,992.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.212,7.81,24.01,0.5878,0.809,-0.5,0.866,0.5,0.866,0.4325,0.9016,29.57,27.65
2023-01-26 23:00:00,13.8,25.9,33,35,20.2,10.6,992.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.218,7.19,18.57,0.5736,0.8192,-0.2588,0.9659,0.5,0.866,0.4325,0.9016,27.97,28.23
2023-01-27 00:00:00,14.1,27.9,32,33,19.1,9.8,991.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.221,7.75,23.64,0.5446,0.8387,0.0,1.0,0.5,0.866,0.4479,0.8941,27.3,28.65
2023-01-27 01:00:00,14.9,28.4,37,36,20.2,9.4,991.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.222,7.89,25.04,0.5878,0.809,0.2588,0.9659,0.5,0.866,0.4479,0.8941,27.4,28.48
2023-01-27 02:00:00,14.0,26.7,46,44,19.8,8.6,990.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.225,7.42,20.61,0.6947,0.7193,0.5,0.866,0.5,0.866,0.4479,0.8941,27.67,27.82
2023-01-27 03:00:00,12.6,25.1,53,52,18.4,7.8,990.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.228,6.97,16.91,0.788,0.6157,0.7071,0.7071,0.5,0.866,0.4479,0.8941,26.73,27.02
2023-01-27 04:00:00,12.0,23.2,49,49,16.6,7.1,990.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.231,6.44,13.08,0.7547,0.6561,0.866,0.5,0.5,0.866,0.4479,0.8941,25.0,26.2
2023-01-27 05:00:00,11.8,23.3,52,51,15.1,6.6,991.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.234,6.47,13.3,0.7771,0.6293,0.9659,0.2588,0.5,0.866,0.4479,0.8941,23.87,25.77
2023-01-27 06:00:00,12.8,24.2,68,60,16.2,5.9,991.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.238,6.72,15.13,0.866,0.5,1.0,0.0,0.5,0.866,0.4479,0.8941,23.57,25.15
2023-01-27 07:00:00,12.8,24.7,80,69,16.9,5.6,992.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.24,6.86,16.2,0.9336,0.3584,0.9659,-0.2588,0.5,0.866,0.4479,0.8941,24.07,24.53
2023-01-27 08:00:00,12.0,24.2,81,72,16.6,7.0,992.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.235,6.72,15.09,0.9511,0.309,0.866,-0.5,0.5,0.866,0.4479,0.8941,24.37,24.12
2023-01-27 09:00:00,11.7,23.8,72,70,18.0,10.3,994.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.222,6.61,14.13,0.9397,0.342,0.7071,-0.7071,0.5,0.866,0.4479,0.8941,24.23,23.9
2023-01-27 10:00:00,12.3,22.2,58,61,20.9,13.3,994.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.209,6.17,11.08,0.8746,0.4848,0.5,-0.866,0.5,0.866,0.4479,0.8941,23.4,23.73
2023-01-27 11:00:00,15.5,18.7,54,56,26.3,15.6,994.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.199,5.19,5.99,0.829,0.5592,0.2588,-0.9659,0.5,0.866,0.4479,0.8941,21.57,22.97
2023-01-27 12:00:00,18.3,21.4,54,54,31.0,17.2,992.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.191,5.94,9.63,0.809,0.5878,0.0,-1.0,0.5,0.866,0.4479,0.8941,20.77,22.5
2023-01-27 13:00:00,19.4,22.5,48,49,33.1,18.4,991.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.185,6.25,11.36,0.7547,0.6561,-0.2588,-0.9659,0.5,0.866,0.4479,0.8941,20.87,22.13
2023-01-27 14:00:00,20.7,23.7,41,42,34.2,19.2,990.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.181,6.58,13.46,0.6691,0.7431,-0.5,-0.866,0.5,0.866,0.4479,0.8941,22.53,22.05
2023-01-27 15:00:00,22.1,25.4,37,38,35.3,19.5,990.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.179,7.06,16.87,0.6157,0.788,-0.7071,-0.7071,0.5,0.866,0.4479,0.8941,23.87,22.32
2023-01-27 16:00:00,22.0,25.8,35,36,35.3,19.2,990.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.18,7.17,17.77,0.5878,0.809,-0.866,-0.5,0.5,0.866,0.4479,0.8941,24.97,22.92
2023-01-27 17:00:00,18.4,22.7,28,29,33.8,18.6,990.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.183,6.31,11.68,0.4848,0.8746,-0.9659,-0.2588,0.5,0.866,0.4479,0.8941,24.63,23.58
2023-01-27 18:00:00,16.8,26.3,23,25,26.3,16.8,990.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.19,7.31,19.07,0.4226,0.9063,-1.0,-0.0,0.5,0.866,0.4479,0.8941,24.93,24.4
2023-01-27 19:00:00,16.7,29.0,25,28,23.4,15.6,990.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.195,8.06,26.16,0.4695,0.8829,-0.9659,0.2588,0.5,0.866,0.4479,0.8941,26.0,25.48
2023-01-27 20:00:00,15.9,28.3,28,31,23.4,15.2,990.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.197,7.86,24.25,0.515,0.8572,-0.866,0.5,0.5,0.866,0.4479,0.8941,27.87,26.25
2023-01-27 21:00:00,16.4,29.7,38,39,22.3,14.2,990.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.201,8.25,28.35,0.6293,0.7771,-0.7071,0.7071,0.5,0.866,0.4479,0.8941,29.0,26.97
2023-01-27 22:00:00,15.5,28.8,42,43,22.3,13.2,990.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.205,8.0,25.81,0.682,0.7314,-0.5,0.866,0.5,0.866,0.4479,0.8941,28.93,27.47
2023-01-27 23:00:00,14.0,26.3,48,48,21.2,11.9,990.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.21,7.31,19.4,0.7431,0.6691,-0.2588,0.9659,0.5,0.866,0.4479,0.8941,28.27,28.07
2023-01-28 00:00:00,13.5,25.8,48,50,18.7,11.0,989.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.213,7.17,18.27,0.766,0.6428,0.0,1.0,0.5,0.866,0.4633,0.8862,26.97,27.98
2023-01-28 01:00:00,13.2,25.4,55,52,18.0,10.2,989.3,26.9157,70.9083,Jaisalmer_Wind_Park,1.216,7.06,17.41,0.788,0.6157,0.2588,0.9659,0.5,0.866,0.4633,0.8862,25.83,27.38
2023-01-28 02:00:00,14.0,26.6,64,60,18.4,9.7,988.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.218,7.39,20.24,0.866,0.5,0.5,0.866,0.5,0.866,0.4633,0.8862,25.93,27.1
2023-01-28 03:00:00,14.4,27.7,58,58,18.7,9.3,988.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.219,7.69,23.06,0.848,0.5299,0.7071,0.7071,0.5,0.866,0.4633,0.8862,26.57,26.77
2023-01-28 04:00:00,13.9,27.1,69,65,19.1,8.7,987.6,26.9157,70.9083,Jaisalmer_Wind_Park,1.221,7.53,21.53,0.9063,0.4226,0.866,0.5,0.5,0.866,0.4633,0.8862,27.13,26.48
2023-01-28 05:00:00,13.6,26.4,78,73,18.7,8.0,987.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.224,7.33,19.85,0.9563,0.2924,0.9659,0.2588,0.5,0.866,0.4633,0.8862,27.07,26.5
2023-01-28 06:00:00,14.8,27.5,90,79,19.4,7.2,987.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.228,7.64,22.7,0.9816,0.1908,1.0,0.0,0.5,0.866,0.4633,0.8862,27.0,26.78
2023-01-28 07:00:00,15.5,28.9,95,85,20.9,7.1,988.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.228,8.03,26.59,0.9962,0.0872,0.9659,-0.2588,0.5,0.866,0.4633,0.8862,27.6,27.37
2023-01-28 08:00:00,13.7,26.9,92,82,20.9,8.3,988.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.224,7.47,21.09,0.9903,0.1392,0.866,-0.5,0.5,0.866,0.4633,0.8862,27.77,27.42
2023-01-28 09:00:00,12.0,24.3,81,78,18.7,11.4,989.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.212,6.75,15.01,0.9781,0.2079,0.7071,-0.7071,0.5,0.866,0.4633,0.8862,26.7,26.85
2023-01-28 10:00:00,12.3,22.0,69,75,20.9,14.3,990.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.2,6.11,10.66,0.9659,0.2588,0.5,-0.866,0.5,0.866,0.4633,0.8862,24.4,26.0
2023-01-28 11:00:00,15.5,18.7,62,65,26.6,16.9,990.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.189,5.19,5.94,0.9063,0.4226,0.2588,-0.9659,0.5,0.866,0.4633,0.8862,21.67,24.72
2023-01-28 12:00:00,16.8,19.0,55,57,29.2,18.5,988.7,26.9157,70.9083,Jaisalmer_Wind_Park,1.181,5.28,6.26,0.8387,0.5446,0.0,-1.0,0.5,0.866,0.4633,0.8862,19.9,23.3
2023-01-28 13:00:00,16.8,18.9,48,50,29.9,19.8,987.4,26.9157,70.9083,Jaisalmer_Wind_Park,1.174,5.25,6.1,0.766,0.6428,-0.2588,-0.9659,0.5,0.866,0.4633,0.8862,18.87,21.63
2023-01-28 14:00:00,16.8,19.1,45,46,29.9,20.7,986.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.169,5.31,6.31,0.7193,0.6947,-0.5,-0.866,0.5,0.866,0.4633,0.8862,19.0,20.33
2023-01-28 15:00:00,16.6,18.6,41,43,29.5,21.1,985.0,26.9157,70.9083,Jaisalmer_Wind_Park,1.166,5.17,5.71,0.682,0.7314,-0.7071,-0.7071,0.5,0.866,0.4633,0.8862,18.87,19.38
2023-01-28 16:00:00,16.6,18.9,41,42,28.1,21.0,984.8,26.9157,70.9083,Jaisalmer_Wind_Park,1.166,5.25,6.06,0.6691,0.7431,-0.866,-0.5,0.5,0.866,0.4633,0.8862,18.87,18.87
2023-01-28 17:00:00,14.7,18.0,31,33,26.3,20.4,984.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.168,5.0,5.06,0.5446,0.8387,-0.9659,-0.2588,0.5,0.866,0.4633,0.8862,18.5,18.75
2023-01-28 18:00:00,13.2,21.7,22,24,21.2,18.0,984.5,26.9157,70.9083,Jaisalmer_Wind_Park,1.178,6.03,9.99,0.4067,0.9135,-1.0,-0.0,0.5,0.866,0.4633,0.8862,19.53,19.2
2023-01-28 19:00:00,14.0,24.2,18,23,18.7,16.4,984.9,26.9157,70.9083,Jaisalmer_Wind_Park,1.185,6.72,14.48,0.3907,0.9205,-0.9659,0.2588,0.5,0.866,0.4633,0.8862,21.3,20.08
2023-01-28 20:00:00,13.9,25.5,25,29,19.1,15.1,985.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.191,7.08,17.26,0.4848,0.8746,-0.866,0.5,0.5,0.866,0.4633,0.8862,23.8,21.15
2023-01-28 21:00:00,13.1,24.9,37,39,18.7,14.3,985.1,26.9157,70.9083,Jaisalmer_Wind_Park,1.194,6.92,16.02,0.6293,0.7771,-0.7071,0.7071,0.5,0.866,0.4633,0.8862,24.87,22.2
2023-01-28 22:00:00,12.5,23.7,49,48,17.3,13.8,985.2,26.9157,70.9083,Jaisalmer_Wind_Park,1.196,6.58,13.64,0.7431,0.6691,-0.5,0.866,0.5,0.866,0.4633,0.8862,24.7,23.0
