timestamp,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,wind_speed_10m,shortwave_radiation,direct_normal_irradiance,diffuse_radiation,direct_radiation,latitude,longitude,plant_id,solar_zenith,solar_azimuth,poa_global,cell_temperature,actual_generation_mw,solar_elevation,is_daytime,clearsky_ghi,clearness_index,hour,hour_sin,hour_cos,month,month_sin,month_cos,day_of_year,day_of_year_sin,day_of_year_cos,cloud_cover_rolling_3h,temp_rolling_3h
2023-01-19 16:00:00,21.7,18,996.5,42,20.5,300.0,378.6,146.0,154.0,27.5398,71.9153,Bhadla_Solar_Park,65.84,228.46,402.53,30.38,41.54,24.16,1,378.5,0.793,16,-0.866,-0.5,1,0.5,0.866,19,0.3211,0.9471,65.0,21.83
2023-01-19 17:00:00,17.5,31,996.7,42,35.5,141.0,255.4,82.0,59.0,27.5398,71.9153,Bhadla_Solar_Park,76.48,238.15,202.36,20.85,21.65,13.52,1,174.75,0.807,17,-0.9659,-0.2588,1,0.5,0.866,19,0.3211,0.9471,45.67,20.4
2023-01-19 18:00:00,14.8,46,997.7,97,32.1,12.0,0.0,12.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,87.99,245.95,11.58,15.0,1.27,2.01,1,4.21,0.0,18,-1.0,-0.0,1,0.5,0.866,19,0.3211,0.9471,60.33,18.0
2023-01-19 19:00:00,14.5,44,998.6,100,25.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,100.73,252.55,0.0,14.5,0.0,0.0,0,0.0,0.0,19,-0.9659,0.2588,1,0.5,0.866,19,0.3211,0.9471,79.67,15.6
2023-01-19 20:00:00,13.7,47,998.7,93,24.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,113.59,258.5,0.0,13.7,0.0,0.0,0,0.0,0.0,20,-0.866,0.5,1,0.5,0.866,19,0.3211,0.9471,96.67,14.33
2023-01-19 21:00:00,13.3,51,998.7,87,25.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,126.73,264.31,0.0,13.3,0.0,0.0,0,0.0,0.0,21,-0.7071,0.7071,1,0.5,0.866,19,0.3211,0.9471,93.33,13.83
2023-01-19 22:00:00,12.9,52,998.7,100,22.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,140.01,270.75,0.0,12.9,0.0,0.0,0,0.0,0.0,22,-0.5,0.866,1,0.5,0.866,19,0.3211,0.9471,93.33,13.3
2023-01-19 23:00:00,13.2,51,997.8,100,20.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,153.24,279.54,0.0,13.2,0.0,0.0,0,0.0,0.0,23,-0.2588,0.9659,1,0.5,0.866,19,0.3211,0.9471,95.67,13.13
2023-01-20 00:00:00,13.3,51,997.4,77,18.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,165.89,298.11,0.0,13.3,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.5,0.866,20,0.3373,0.9414,92.33,13.13
2023-01-20 01:00:00,12.5,58,997.5,100,17.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,172.55,12.7,0.0,12.5,0.0,0.0,0,0.0,0.0,1,0.2588,0.9659,1,0.5,0.866,20,0.3373,0.9414,92.33,13.0
2023-01-20 02:00:00,12.6,61,996.9,100,16.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,163.08,68.14,0.0,12.6,0.0,0.0,0,0.0,0.0,2,0.5,0.866,1,0.5,0.866,20,0.3373,0.9414,92.33,12.8
2023-01-20 03:00:00,12.7,61,996.5,100,18.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,150.18,82.83,0.0,12.7,0.0,0.0,0,0.0,0.0,3,0.7071,0.7071,1,0.5,0.866,20,0.3373,0.9414,100.0,12.6
2023-01-20 04:00:00,12.7,60,995.9,100,19.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,136.9,90.79,0.0,12.7,0.0,0.0,0,0.0,0.0,4,0.866,0.5,1,0.5,0.866,20,0.3373,0.9414,100.0,12.67
2023-01-20 05:00:00,12.4,59,995.9,100,18.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,123.64,96.98,0.0,12.4,0.0,0.0,0,0.0,0.0,5,0.9659,0.2588,1,0.5,0.866,20,0.3373,0.9414,100.0,12.6
2023-01-20 06:00:00,11.6,62,996.7,60,12.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,110.54,102.76,0.0,11.6,0.0,0.0,0,0.0,0.0,6,1.0,0.0,1,0.5,0.866,20,0.3373,0.9414,86.67,12.23
2023-01-20 07:00:00,11.0,66,997.5,59,12.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,97.75,108.8,0.0,11.0,0.0,0.0,0,0.0,0.0,7,0.9659,-0.2588,1,0.5,0.866,20,0.3373,0.9414,73.0,11.67
2023-01-20 08:00:00,11.3,67,998.2,92,13.1,34.0,61.8,27.0,7.0,27.5398,71.9153,Bhadla_Solar_Park,85.26,115.62,44.57,12.4,4.92,4.74,1,28.07,1.2,8,0.866,-0.5,1,0.5,0.866,20,0.3373,0.9414,70.33,11.3
2023-01-20 09:00:00,12.8,64,999.0,29,15.0,121.0,64.9,103.0,18.0,27.5398,71.9153,Bhadla_Solar_Park,73.81,123.79,134.25,16.0,14.63,16.19,1,225.38,0.537,9,0.7071,-0.7071,1,0.5,0.866,20,0.3373,0.9414,60.0,11.7
2023-01-20 10:00:00,14.9,54,999.4,0,17.7,366.0,489.7,148.0,218.0,27.5398,71.9153,Bhadla_Solar_Park,63.47,134.02,500.07,26.24,52.43,26.53,1,423.03,0.865,10,0.5,-0.866,1,0.5,0.866,20,0.3373,0.9414,40.33,13.0
2023-01-20 11:00:00,16.6,48,998.8,0,15.6,485.0,498.4,200.0,285.0,27.5398,71.9153,Bhadla_Solar_Park,54.99,147.11,632.79,31.5,65.02,35.01,1,576.19,0.842,11,0.2588,-0.9659,1,0.5,0.866,20,0.3373,0.9414,9.67,14.77
2023-01-20 12:00:00,18.1,42,997.9,0,13.3,625.0,715.3,161.0,464.0,27.5398,71.9153,Bhadla_Solar_Park,49.39,163.49,837.48,38.67,83.65,40.61,1,669.99,0.933,12,0.0,-1.0,1,0.5,0.866,20,0.3373,0.9414,0.0,16.53
2023-01-20 13:00:00,19.5,38,996.9,0,12.7,653.0,730.9,163.0,490.0,27.5398,71.9153,Bhadla_Solar_Park,47.71,182.16,872.31,41.16,86.26,42.29,1,696.84,0.937,13,-0.2588,-0.9659,1,0.5,0.866,20,0.3373,0.9414,0.0,18.07
2023-01-20 14:00:00,20.4,34,996.0,0,12.2,611.0,714.2,157.0,454.0,27.5398,71.9153,Bhadla_Solar_Park,50.34,200.51,821.77,40.99,81.31,39.66,1,654.69,0.933,14,-0.5,-0.866,1,0.5,0.866,20,0.3373,0.9414,0.0,19.33
2023-01-20 15:00:00,20.8,32,995.6,0,12.5,504.0,660.2,143.0,361.0,27.5398,71.9153,Bhadla_Solar_Park,56.67,216.17,690.7,38.01,69.17,33.33,1,546.8,0.922,15,-0.7071,-0.7071,1,0.5,0.866,20,0.3373,0.9414,0.0,20.23
2023-01-20 16:00:00,20.7,33,995.5,0,16.3,345.0,549.0,120.0,225.0,27.5398,71.9153,Bhadla_Solar_Park,65.64,228.57,490.12,32.1,50.24,24.36,1,382.05,0.903,16,-0.866,-0.5,1,0.5,0.866,20,0.3373,0.9414,0.0,20.63
2023-01-20 17:00:00,20.3,33,995.7,0,15.6,161.0,346.0,80.0,81.0,27.5398,71.9153,Bhadla_Solar_Park,76.3,238.28,244.05,26.05,25.61,13.7,1,178.03,0.904,17,-0.9659,-0.2588,1,0.5,0.866,20,0.3373,0.9414,0.0,20.6
2023-01-20 18:00:00,18.3,44,996.1,0,18.4,21.0,55.8,16.0,5.0,27.5398,71.9153,Bhadla_Solar_Park,87.84,246.1,29.79,18.97,3.21,2.16,1,4.98,0.0,18,-1.0,-0.0,1,0.5,0.866,20,0.3373,0.9414,0.0,19.77
2023-01-20 19:00:00,16.8,56,996.8,0,20.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,100.57,252.72,0.0,16.8,0.0,0.0,0,0.0,0.0,19,-0.9659,0.2588,1,0.5,0.866,20,0.3373,0.9414,0.0,18.47
2023-01-20 20:00:00,15.8,60,997.1,0,18.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,113.45,258.68,0.0,15.8,0.0,0.0,0,0.0,0.0,20,-0.866,0.5,1,0.5,0.866,20,0.3373,0.9414,0.0,16.97
2023-01-20 21:00:00,15.0,62,997.5,0,19.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,126.59,264.53,0.0,15.0,0.0,0.0,0,0.0,0.0,21,-0.7071,0.7071,1,0.5,0.866,20,0.3373,0.9414,0.0,15.87
2023-01-20 22:00:00,14.1,64,997.9,0,18.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,139.87,271.02,0.0,14.1,0.0,0.0,0,0.0,0.0,22,-0.5,0.866,1,0.5,0.866,20,0.3373,0.9414,0.0,14.97
2023-01-20 23:00:00,13.2,68,997.8,0,16.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,153.1,279.93,0.0,13.2,0.0,0.0,0,0.0,0.0,23,-0.2588,0.9659,1,0.5,0.866,20,0.3373,0.9414,0.0,14.1
2023-01-21 00:00:00,12.3,72,997.9,0,13.9,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,165.71,298.68,0.0,12.3,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.5,0.866,21,0.3534,0.9355,0.0,13.2
2023-01-21 01:00:00,11.6,75,997.8,6,13.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,172.36,11.85,0.0,11.6,0.0,0.0,0,0.0,0.0,1,0.2588,0.9659,1,0.5,0.866,21,0.3534,0.9355,2.0,12.37
2023-01-21 02:00:00,11.0,78,997.6,9,13.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,163.03,67.37,0.0,11.0,0.0,0.0,0,0.0,0.0,2,0.5,0.866,1,0.5,0.866,21,0.3534,0.9355,5.0,11.63
2023-01-21 03:00:00,10.5,81,997.0,6,13.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,150.17,82.37,0.0,10.5,0.0,0.0,0,0.0,0.0,3,0.7071,0.7071,1,0.5,0.866,21,0.3534,0.9355,7.0,11.03
2023-01-21 04:00:00,10.1,84,996.9,5,14.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,136.9,90.45,0.0,10.1,0.0,0.0,0,0.0,0.0,4,0.866,0.5,1,0.5,0.866,21,0.3534,0.9355,6.67,10.53
2023-01-21 05:00:00,9.7,87,997.0,1,14.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,123.63,96.7,0.0,9.7,0.0,0.0,0,0.0,0.0,5,0.9659,0.2588,1,0.5,0.866,21,0.3534,0.9355,4.0,10.1
2023-01-21 06:00:00,9.4,89,997.5,0,14.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,110.52,102.52,0.0,9.4,0.0,0.0,0,0.0,0.0,6,1.0,0.0,1,0.5,0.866,21,0.3534,0.9355,2.0,9.73
2023-01-21 07:00:00,9.1,91,998.1,0,14.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,97.71,108.58,0.0,9.1,0.0,0.0,0,0.0,0.0,7,0.9659,-0.2588,1,0.5,0.866,21,0.3534,0.9355,0.33,9.4
2023-01-21 08:00:00,9.9,88,998.7,0,13.8,43.0,114.2,30.0,13.0,27.5398,71.9153,Bhadla_Solar_Park,85.21,115.4,63.51,11.45,7.04,4.79,1,28.65,1.2,8,0.866,-0.5,1,0.5,0.866,21,0.3534,0.9355,0.0,9.47
2023-01-21 09:00:00,12.1,77,999.7,0,12.2,202.0,391.0,93.0,109.0,27.5398,71.9153,Bhadla_Solar_Park,73.73,123.56,297.39,19.55,31.98,16.27,1,226.72,0.891,9,0.7071,-0.7071,1,0.5,0.866,21,0.3534,0.9355,0.0,10.37
2023-01-21 10:00:00,14.7,65,1000.3,0,15.8,383.0,566.0,130.0,253.0,27.5398,71.9153,Bhadla_Solar_Park,63.35,133.8,534.36,27.24,55.82,26.65,1,424.87,0.901,10,0.5,-0.866,1,0.5,0.866,21,0.3534,0.9355,0.0,12.23
2023-01-21 11:00:00,17.2,54,999.7,0,17.8,531.0,662.0,151.0,380.0,27.5398,71.9153,Bhadla_Solar_Park,54.84,146.9,719.54,33.48,73.36,35.16,1,578.52,0.918,11,0.2588,-0.9659,1,0.5,0.866,21,0.3534,0.9355,0.0,14.67
2023-01-21 12:00:00,19.1,44,998.6,0,19.1,623.0,703.3,165.0,458.0,27.5398,71.9153,Bhadla_Solar_Park,49.2,163.32,831.29,37.47,83.42,40.8,1,672.75,0.926,12,0.0,-1.0,1,0.5,0.866,21,0.3534,0.9355,0.0,17.0
2023-01-21 13:00:00,20.3,39,997.3,2,19.1,653.0,721.9,167.0,486.0,27.5398,71.9153,Bhadla_Solar_Park,47.49,182.08,869.02,39.51,86.5,42.51,1,699.98,0.933,13,-0.2588,-0.9659,1,0.5,0.866,21,0.3534,0.9355,0.67,18.87
2023-01-21 14:00:00,20.9,36,996.4,9,18.6,610.0,698.2,164.0,446.0,27.5398,71.9153,Bhadla_Solar_Park,50.11,200.52,815.94,39.1,81.35,39.89,1,658.11,0.927,14,-0.5,-0.866,1,0.5,0.866,21,0.3534,0.9355,3.67,20.1
2023-01-21 15:00:00,21.1,35,995.7,7,18.2,499.0,623.6,156.0,343.0,27.5398,71.9153,Bhadla_Solar_Park,56.45,216.25,676.19,36.29,68.18,33.55,1,550.38,0.907,15,-0.7071,-0.7071,1,0.5,0.866,21,0.3534,0.9355,6.0,20.77
2023-01-21 16:00:00,20.9,35,995.3,9,18.9,338.0,510.9,127.0,211.0,27.5398,71.9153,Bhadla_Solar_Park,65.44,228.69,473.02,31.39,48.62,24.56,1,385.64,0.876,16,-0.866,-0.5,1,0.5,0.866,21,0.3534,0.9355,8.33,20.97
2023-01-21 17:00:00,19.4,41,995.6,9,17.7,157.0,320.5,81.0,76.0,27.5398,71.9153,Bhadla_Solar_Park,76.11,238.42,233.22,24.69,24.6,13.89,1,181.34,0.866,17,-0.9659,-0.2588,1,0.5,0.866,21,0.3534,0.9355,8.33,20.47
2023-01-21 18:00:00,18.0,46,996.2,11,17.8,21.0,54.8,16.0,5.0,27.5398,71.9153,Bhadla_Solar_Park,87.68,246.26,29.4,18.67,3.17,2.32,1,5.84,0.0,18,-1.0,-0.0,1,0.5,0.866,21,0.3534,0.9355,9.67,19.43
2023-01-21 19:00:00,16.7,51,996.7,2,18.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,100.41,252.89,0.0,16.7,0.0,0.0,0,0.0,0.0,19,-0.9659,0.2588,1,0.5,0.866,21,0.3534,0.9355,7.33,18.03
2023-01-21 20:00:00,15.6,57,996.9,0,17.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,113.3,258.88,0.0,15.6,0.0,0.0,0,0.0,0.0,20,-0.866,0.5,1,0.5,0.866,21,0.3534,0.9355,4.33,16.77
2023-01-21 21:00:00,14.5,64,997.0,1,19.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,126.45,264.76,0.0,14.5,0.0,0.0,0,0.0,0.0,21,-0.7071,0.7071,1,0.5,0.866,21,0.3534,0.9355,1.0,15.6
2023-01-21 22:00:00,13.9,67,997.2,0,19.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,139.73,271.31,0.0,13.9,0.0,0.0,0,0.0,0.0,22,-0.5,0.866,1,0.5,0.866,21,0.3534,0.9355,0.33,14.67
2023-01-21 23:00:00,13.2,70,997.1,0,17.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,152.95,280.33,0.0,13.2,0.0,0.0,0,0.0,0.0,23,-0.2588,0.9659,1,0.5,0.866,21,0.3534,0.9355,0.33,13.87
2023-01-22 00:00:00,12.5,74,996.9,0,15.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,165.53,299.26,0.0,12.5,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.5,0.866,22,0.3695,0.9292,0.0,13.2
2023-01-22 01:00:00,11.8,78,996.5,11,13.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,172.15,11.05,0.0,11.8,0.0,0.0,0,0.0,0.0,1,0.2588,0.9659,1,0.5,0.866,22,0.3695,0.9292,3.67,12.5
2023-01-22 02:00:00,11.0,84,996.4,27,12.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,162.98,66.6,0.0,11.0,0.0,0.0,0,0.0,0.0,2,0.5,0.866,1,0.5,0.866,22,0.3695,0.9292,12.67,11.77
2023-01-22 03:00:00,10.3,89,996.1,29,11.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,150.15,81.91,0.0,10.3,0.0,0.0,0,0.0,0.0,3,0.7071,0.7071,1,0.5,0.866,22,0.3695,0.9292,22.33,11.03
2023-01-22 04:00:00,9.8,90,995.8,34,11.0,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,136.89,90.12,0.0,9.8,0.0,0.0,0,0.0,0.0,4,0.866,0.5,1,0.5,0.866,22,0.3695,0.9292,30.0,10.37
2023-01-22 05:00:00,9.3,91,995.9,41,9.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,123.62,96.42,0.0,9.3,0.0,0.0,0,0.0,0.0,5,0.9659,0.2588,1,0.5,0.866,22,0.3695,0.9292,34.67,9.8
2023-01-22 06:00:00,8.9,92,996.1,55,10.7,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,110.5,102.27,0.0,8.9,0.0,0.0,0,0.0,0.0,6,1.0,0.0,1,0.5,0.866,22,0.3695,0.9292,43.33,9.33
2023-01-22 07:00:00,8.6,92,996.9,62,10.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,97.67,108.34,0.0,8.6,0.0,0.0,0,0.0,0.0,7,0.9659,-0.2588,1,0.5,0.866,22,0.3695,0.9292,52.67,8.93
2023-01-22 08:00:00,9.9,88,997.7,50,9.4,40.0,78.6,31.0,9.0,27.5398,71.9153,Bhadla_Solar_Park,85.15,115.17,53.7,11.32,5.95,4.85,1,29.3,1.2,8,0.866,-0.5,1,0.5,0.866,22,0.3695,0.9292,55.67,9.13
2023-01-22 09:00:00,12.2,76,998.6,100,8.9,156.0,128.5,120.0,36.0,27.5398,71.9153,Bhadla_Solar_Park,73.65,123.34,185.77,17.15,20.15,16.35,1,228.16,0.684,9,0.7071,-0.7071,1,0.5,0.866,22,0.3695,0.9292,70.67,10.23
2023-01-22 10:00:00,14.5,66,999.5,100,11.4,314.0,265.1,195.0,119.0,27.5398,71.9153,Bhadla_Solar_Park,63.23,133.57,386.13,24.32,40.78,26.77,1,426.82,0.736,10,0.5,-0.866,1,0.5,0.866,22,0.3695,0.9292,83.33,12.2
2023-01-22 11:00:00,16.8,56,999.0,2,14.7,523.0,609.1,172.0,351.0,27.5398,71.9153,Bhadla_Solar_Park,54.68,146.69,698.27,33.51,71.18,35.32,1,580.94,0.9,11,0.2588,-0.9659,1,0.5,0.866,22,0.3695,0.9292,67.33,14.5
2023-01-22 12:00:00,18.3,47,998.0,0,16.3,632.0,715.8,164.0,468.0,27.5398,71.9153,Bhadla_Solar_Park,49.0,163.16,842.63,37.89,84.42,41.0,1,675.6,0.935,12,0.0,-1.0,1,0.5,0.866,22,0.3695,0.9292,34.0,16.53
2023-01-22 13:00:00,19.2,41,996.9,0,17.4,658.0,726.1,167.0,491.0,27.5398,71.9153,Bhadla_Solar_Park,47.26,182.0,873.97,39.12,87.13,42.74,1,703.19,0.936,13,-0.2588,-0.9659,1,0.5,0.866,22,0.3695,0.9292,0.67,18.1
2023-01-22 14:00:00,19.8,39,996.3,0,18.5,617.0,708.9,162.0,455.0,27.5398,71.9153,Bhadla_Solar_Park,49.87,200.53,824.62,38.22,82.51,40.13,1,661.59,0.933,14,-0.5,-0.866,1,0.5,0.866,22,0.3695,0.9292,0.0,19.1
2023-01-22 15:00:00,20.1,37,995.9,12,16.8,513.0,661.6,147.0,366.0,27.5398,71.9153,Bhadla_Solar_Park,56.23,216.34,698.52,36.19,70.46,33.77,1,554.0,0.926,15,-0.7071,-0.7071,1,0.5,0.866,22,0.3695,0.9292,4.0,19.7
2023-01-22 16:00:00,20.1,37,995.6,15,15.5,325.0,437.2,143.0,182.0,27.5398,71.9153,Bhadla_Solar_Park,65.23,228.81,441.22,30.51,45.51,24.77,1,389.26,0.835,16,-0.866,-0.5,1,0.5,0.866,22,0.3695,0.9292,9.0,20.0
2023-01-22 17:00:00,19.3,40,995.6,37,19.2,148.0,253.9,87.0,61.0,27.5398,71.9153,Bhadla_Solar_Park,75.93,238.57,207.91,23.89,22.0,14.07,1,184.67,0.801,17,-0.9659,-0.2588,1,0.5,0.866,22,0.3695,0.9292,21.33,19.83
2023-01-22 18:00:00,17.9,45,996.0,73,15.9,23.0,53.9,18.0,5.0,27.5398,71.9153,Bhadla_Solar_Park,87.52,246.42,31.29,18.63,3.38,2.48,1,6.77,0.0,18,-1.0,-0.0,1,0.5,0.866,22,0.3695,0.9292,41.67,19.1
2023-01-22 19:00:00,16.9,49,996.5,29,14.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,100.26,253.07,0.0,16.9,0.0,0.0,0,0.0,0.0,19,-0.9659,0.2588,1,0.5,0.866,22,0.3695,0.9292,46.33,18.03
2023-01-22 20:00:00,16.1,54,996.6,26,14.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,113.16,259.08,0.0,16.1,0.0,0.0,0,0.0,0.0,20,-0.866,0.5,1,0.5,0.866,22,0.3695,0.9292,42.67,16.97
2023-01-22 21:00:00,15.3,57,997.2,40,18.4,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,126.32,265.0,0.0,15.3,0.0,0.0,0,0.0,0.0,21,-0.7071,0.7071,1,0.5,0.866,22,0.3695,0.9292,31.67,16.1
2023-01-22 22:00:00,14.9,56,997.6,24,20.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,139.6,271.61,0.0,14.9,0.0,0.0,0,0.0,0.0,22,-0.5,0.866,1,0.5,0.866,22,0.3695,0.9292,30.0,15.43
2023-01-22 23:00:00,13.8,60,997.7,0,18.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,152.81,280.74,0.0,13.8,0.0,0.0,0,0.0,0.0,23,-0.2588,0.9659,1,0.5,0.866,22,0.3695,0.9292,21.33,14.67
2023-01-23 00:00:00,13.0,64,997.4,3,18.1,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,165.34,299.86,0.0,13.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1,0.5,0.866,23,0.3854,0.9227,9.0,13.9
2023-01-23 01:00:00,12.5,68,997.0,16,18.2,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,171.94,10.3,0.0,12.5,0.0,0.0,0,0.0,0.0,1,0.2588,0.9659,1,0.5,0.866,23,0.3854,0.9227,6.33,13.1
2023-01-23 02:00:00,12.0,71,996.7,23,17.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,162.92,65.82,0.0,12.0,0.0,0.0,0,0.0,0.0,2,0.5,0.866,1,0.5,0.866,23,0.3854,0.9227,14.0,12.5
2023-01-23 03:00:00,11.4,75,996.6,23,16.3,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,150.13,81.44,0.0,11.4,0.0,0.0,0,0.0,0.0,3,0.7071,0.7071,1,0.5,0.866,23,0.3854,0.9227,20.67,11.97
2023-01-23 04:00:00,11.2,76,996.4,36,15.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,136.87,89.77,0.0,11.2,0.0,0.0,0,0.0,0.0,4,0.866,0.5,1,0.5,0.866,23,0.3854,0.9227,27.33,11.53
2023-01-23 05:00:00,11.5,77,996.7,100,14.5,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,123.6,96.14,0.0,11.5,0.0,0.0,0,0.0,0.0,5,0.9659,0.2588,1,0.5,0.866,23,0.3854,0.9227,53.0,11.37
2023-01-23 06:00:00,11.7,76,997.0,100,14.6,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,110.47,102.02,0.0,11.7,0.0,0.0,0,0.0,0.0,6,1.0,0.0,1,0.5,0.866,23,0.3854,0.9227,78.67,11.47
2023-01-23 07:00:00,12.0,74,997.5,100,14.8,0.0,0.0,0.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,97.63,108.11,0.0,12.0,0.0,0.0,0,0.0,0.0,7,0.9659,-0.2588,1,0.5,0.866,23,0.3854,0.9227,100.0,11.73
2023-01-23 08:00:00,12.7,69,998.0,100,14.8,26.0,0.0,26.0,0.0,27.5398,71.9153,Bhadla_Solar_Park,85.08,114.94,25.09,13.3,2.76,4.92,1,30.03,0.866,8,0.866,-0.5,1,0.5,0.866,23,0.3854,0.9227,100.0,12.13
2023-01-23 09:00:00,14.1,63,998.8,100,16.4,129.0,71.0,109.0,20.0,27.5398,71.9153,Bhadla_Solar_Park,73.56,123.11,143.37,17.43,15.54,16.44,1,229.71,0.562,9,0.7071,-0.7071,1,0.5,0.866,23,0.3854,0.9227,100.0,12.93
2023-01-23 10:00:00,16.0,55,999.3,55,18.4,330.0,308.3,191.0,139.0,27.5398,71.9153,Bhadla_Solar_Park,63.11,133.34,413.96,25.27,43.57,26.89,1,428.88,0.769,10,0.5,-0.866,1,0.5,0.866,23,0.3854,0.9227,85.0,14.27
2023-01-23 11:00:00,17.5,50,998.8,6,18.7,485.0,445.9,227.0,258.0,27.5398,71.9153,Bhadla_Solar_Park,54.52,146.48,616.64,31.23,63.43,35.48,1,583.46,0.831,11,0.2588,-0.9659,1,0.5,0.866,23,0.3854,0.9227,53.67,15.87
2023-01-23 12:00:00,18.9,47,997.6,2,19.6,595.0,601.7,200.0,395.0,27.5398,71.9153,Bhadla_Solar_Park,48.8,162.99,775.14,35.88,78.28,41.2,1,678.54,0.877,12,0.0,-1.0,1,0.5,0.866,23,0.3854,0.9227,21.0,17.47
2023-01-23 13:00:00,20.1,42,996.5,13,20.7,659.0,720.0,170.0,489.0,27.5398,71.9153,Bhadla_Solar_Park,47.03,181.92,872.33,38.83,87.07,42.97,1,706.47,0.933,13,-0.2588,-0.9659,1,0.5,0.866,23,0.3854,0.9227,7.0,18.83
2023-01-23 14:00:00,21.0,39,995.6,49,18.0,618.0,702.3,165.0,453.0,27.5398,71.9153,Bhadla_Solar_Park,49.63,200.56,822.87,39.55,81.9,40.37,1,665.13,0.929,14,-0.5,-0.866,1,0.5,0.866,23,0.3854,0.9227,21.33,20.0
